date,GrammarlyAI_global_users,GrammarlyAI_revenue_usd,GrammarlyAI_market_share_pct,DeepL_global_users,DeepL_revenue_usd,DeepL_market_share_pct,CopyAI_global_users,CopyAI_revenue_usd,CopyAI_market_share_pct,JasperAI_global_users,JasperAI_revenue_usd,JasperAI_market_share_pct,GitHubCopilot_global_users,GitHubCopilot_revenue_usd,GitHubCopilot_market_share_pct,Midjourney_global_users,Midjourney_revenue_usd,Midjourney_market_share_pct,StableDiffusion_global_users,StableDiffusion_revenue_usd,StableDiffusion_market_share_pct,ChatGPT_global_users,ChatGPT_revenue_usd,ChatGPT_market_share_pct,Claude_global_users,Claude_revenue_usd,Claude_market_share_pct,ERNIE_global_users,ERNIE_revenue_usd,ERNIE_market_share_pct,Tongyi_users,Tongyi_revenue_usd,Tongyi_market_share_pct,DeepSeek_global_users,DeepSeek_revenue_usd,DeepSeek_market_share_pct,Grok_global_users,Grok_revenue_usd,Grok_market_share_pct,Gemini_global_users,Gemini_revenue_usd,Gemini_market_share_pct,Perplexity_global_users,Perplexity_revenue_usd,Perplexity_market_share_pct,total_users
8/6/2025,273795646,5984178.32,4.558,180591452,3843533.22,2.9275,50853005,1178851.64,0.8979,74470370,1738657.92,1.3243,142741375,9125003.46,2.3167,263415461,10372891.24,4.5147,316027746,12199977.65,5.3099,1562656450,35512597,27.0489,360125957,7928639.64,6.039,151660483,8512561.51,9.2625,481312354,6738372.96,7.332,94034000,6979797.83,7.5947,274762859,6048861,4.6072,761879441,17308858.42,13.1836,189966762,4047700.58,3.083,6564525839
8/7/2025,282797025,6097219.34,4.6017,179034735,3989643.92,3.011,52465494,1212875.3,0.9154,80441719,1735528.92,1.3098,132499910,9024918.3,2.2704,279876030,10658880.93,4.5968,298965165,12268496.98,5.291,1633479305,36020679.26,27.1853,339632616,7678686.42,5.7952,118079240,8055889.03,8.6855,507076550,7099071.7,7.6539,101496027,6838427.46,7.3729,268564746,5874077.48,4.4332,826858852,18344102.46,13.8445,189905176,4019112.9,3.0333,6625035844
8/8/2025,286016914,6049645.04,4.5551,176698679,4075608.1,3.0687,52399572,1232175.88,0.9278,77759537,1704200.92,1.2832,132476744,8997895.5,2.2583,264349241,10525997.02,4.5289,330071900,12283221.02,5.285,1656039400,35972560.56,27.0857,365754881,8150597.56,6.137,137902089,8402177.92,9.0378,510993140,7153903.96,7.6951,77721328,6863309.63,7.3825,262872472,5947070.9,4.4779,790175289,17566455.84,13.2267,178028716,4051051.02,3.0503,6640510268
8/9/2025,286349840,6050786.08,4.5331,174902391,4033361.08,3.0217,53351081,1194180.04,0.8946,75583058,1709210.36,1.2805,136388937,8926707,2.2292,272049164,10357608.7,4.4341,302396976,12139776.74,5.197,1604270509,36249804.7,27.1574,371572076,8003544.94,5.9961,139273600,8352538.99,8.9393,506565733,7091920.26,7.5901,71900515,6887914.1,7.3718,272786188,6135905.06,4.5969,818621154,18318526.78,13.7238,173620514,4050305.24,3.0344,6674011630
8/10/2025,271611705,6015108.7,4.5111,182225245,3902731.9,2.9269,55335434,1173926.62,0.8804,77869263,1727819.96,1.2958,141778749,9036900.6,2.2591,273134536,10475156.83,4.4891,319003271,12478843.83,5.3478,1619148245,36365519.6,27.2726,349118543,8121453.66,6.0907,78010743,8566727.95,9.1781,503766831,7052735.63,7.5561,104227034,6872025.17,7.3625,260076172,5933719.14,4.45,830746685,17797386.1,13.3473,173004144,4043598.86,3.0325,6667041738
8/11/2025,266081307,5878480.32,4.4435,185648296,4029596.82,3.046,55195361,1211411.96,0.9157,77001896,1687151.96,1.2753,142500209,9206131.14,2.3196,283213795,10668068.67,4.608,303195025,12056389.87,5.2077,1676460060,36074127.24,27.2683,359416933,7908543.52,5.978,64223776,8201915.74,8.8569,512814755,7179406.57,7.7527,97122464,6941405.86,7.4957,275800482,5927444.24,4.4805,772102326,17651500.26,13.3427,185394063,3981142.74,3.0093,6614656299
8/12/2025,279655381,6085828.18,4.5954,172570626,3972762.16,2.9999,54209771,1210950.2,0.9144,75401609,1668453.42,1.2599,131221509,8741676.48,2.2003,266774170,10658684.54,4.5991,311204178,12020298.29,5.1866,1669258370,35575176.76,26.863,357289748,8200334.68,6.1921,105798557,8438954.92,9.1033,515860284,7222043.98,7.7906,85557873,6910915.66,7.455,256804207,5874517.42,4.4359,833482196,17730255.44,13.3882,180430435,3994752.52,3.0165,6621596696
8/13/2025,291214358,6157467.54,4.6016,174406576,3958362.06,2.9582,56403261,1193342.56,0.8918,74069887,1707035.44,1.2757,138366239,9042203.1,2.2525,278643167,10695916.91,4.5676,310213023,12352916.14,5.2752,1714909810,36589890.62,27.3445,363400434,8040498.24,6.0089,117654337,8493867.52,9.0681,502358426,7033017.96,7.5085,77051674,6908117.75,7.3752,259142651,5965818.76,4.4584,783706596,18067914.38,13.5026,167403652,3895432.88,2.9112,6690529827
8/14/2025,280967931,6107559.2,4.5079,181889996,4054339.02,2.9924,50492519,1179344.7,0.8705,76298214,1694758.18,1.2509,143135684,9084992.16,2.2352,275468364,10688204.31,4.5079,313598413,12457935.77,5.2543,1603585820,37336326.44,27.5574,350078173,8135392.18,6.0046,148469013,8608406.97,9.0768,494144964,6918029.5,7.2944,63316326,7101988.01,7.4884,285583415,6099669.66,4.5021,819349654,18237455.5,13.4608,181279980,4059811.46,2.9965,6774283675
8/15/2025,277066226,6144149.58,4.6143,173262563,4022456.9,3.0209,54593763,1198605.82,0.9002,81491914,1751375.9,1.3153,137933590,8813150.16,2.2063,260782870,10489108.81,4.5014,305670756,12270585.53,5.2659,1656552980,35553876.02,26.7014,350293072,7976307.18,5.9903,129822628,8484703.54,9.103,489544206,6853618.88,7.3531,52731593,7050525.96,7.5643,279812088,5967492.16,4.4817,881855174,18581283.86,13.9547,182089682,4030972.46,3.0273,6657692267
8/16/2025,275127666,6104845.16,4.5734,187828831,3975703.96,2.9784,53137405,1219247.04,0.9134,78177943,1734667.26,1.2995,134249694,9086438.1,2.269,283888216,10629428.11,4.5502,328208662,12187661.19,5.2173,1682360761,35968438.58,26.9453,366270498,8058869.1,6.0372,105348409,8586732.81,9.1895,510605371,7148475.19,7.6503,98358801,7016884.55,7.5095,260050882,6019692.94,4.5096,772275829,17833466.72,13.3597,189895831,4001618.22,2.9978,6674334389
8/17/2025,271217760,5872635.8,4.4323,171160534,3927855.98,2.9645,55043003,1178884.82,0.8897,74552558,1674727.26,1.264,133582801,8703429.6,2.1896,267340427,10767508.64,4.6438,305219420,12420738.51,5.3568,1654067767,35661548.88,26.915,357667469,8110284.34,6.1211,101821094,8347492.59,9.0002,495047072,6930659.01,7.4726,60421225,6971478.64,7.5166,274178046,5802517.66,4.3794,862272215,18257755.04,13.7798,183566906,4073954.76,3.0748,6624846037
8/18/2025,255584948,5784658.68,4.3549,179927583,3951559.64,2.9749,56457778,1224622.9,0.9219,80547877,1744012.92,1.313,138870863,8853263.4,2.2217,258566704,10312223.46,4.4362,314509192,12628584.43,5.4327,1601551189,35884353.42,27.0149,347766429,8030378.82,6.0455,119567449,8462724.72,9.1015,494709310,6925930.34,7.4487,94071033,7294443.39,7.845,280934704,5949410.36,4.4789,756006519,17737617.18,13.3535,178571824,4060470.6,3.0569,6641581588
8/19/2025,268310695,6038318.14,4.4939,170807983,3999431,2.9765,54242437,1210665.22,0.901,76536490,1715399.02,1.2767,130845415,8789287.86,2.1804,268019734,10381834.51,4.4152,334171742,12549369.04,5.337,1666337530,36911239.96,27.4707,377313166,8190247.54,6.0955,140812546,8511652.49,9.0495,504432694,7062057.72,7.5083,89634304,7022876.13,7.4667,288995064,6181915.14,4.6008,800572205,17813109.4,13.2572,187794451,3991532.52,2.9706,6718300153
8/20/2025,281415554,5985265.52,4.525,178896702,3956777.72,2.9914,53050716,1184510.08,0.8955,77736275,1678008.02,1.2686,128316341,9012521.28,2.2712,279364516,10670119.95,4.6096,299503452,12098353.61,5.2266,1620598184,35972839.42,27.1961,344224489,8062560.22,6.0954,143068306,8122137.51,8.7721,499433223,6992065.12,7.5516,91662890,7092788.81,7.6604,287546073,6070528.1,4.5894,825425592,17595677.26,13.3027,176753865,4026665.02,3.0442,6613591746
8/21/2025,265641989,5996907.06,4.5073,171516296,3985330.76,2.9954,54926340,1244273.28,0.9352,74544152,1720885.18,1.2934,129660880,8972313.9,2.2479,256624970,10330888.47,4.437,310085133,12138413.14,5.2133,1698925078,36526940.42,27.4536,376173453,7963414.3,5.9853,110130297,8410097.79,9.03,495057593,6930806.3,7.4417,105349028,6874381.37,7.3811,249682189,5859414.26,4.4039,781725479,18101135.66,13.6048,186520452,4084865.98,3.0702,6652483061
8/22/2025,270534936,6021163.98,4.5361,186930471,4012746.82,3.023,51740024,1208505.36,0.9104,73692394,1732107.62,1.3049,139038490,8916721.32,2.2392,257127509,10354739.26,4.4576,308881667,12268157.97,5.2813,1678838881,35760219.12,26.9401,379080733,8121507.36,6.1184,101767595,8383715.9,9.0227,484398414,6781577.8,7.2985,62175232,6918781.65,7.4461,279731359,6092523.36,4.5898,791933540,18243603.08,13.7439,180777964,4098992.34,3.088,6636982919
8/23/2025,267080621,6056003.5,4.5587,191380336,4088241.82,3.0775,52594122,1206667.94,0.9083,79865176,1684952.9,1.2684,135365259,9249382.92,2.3209,265073982,10534643.98,4.5315,328129536,12450275.11,5.3555,1665668594,35699231.3,26.8731,345123980,7906264.88,5.9515,120220357,8320072.29,8.9472,494409164,6921728.3,7.4435,75296598,7128178.62,7.6655,277920662,5968204.92,4.4926,786460446,18081509.44,13.6111,183361889,3978421.74,2.9948,6642198936
8/24/2025,278473405,5934581.46,4.4652,177880719,3907105.3,2.9397,53428060,1209952.78,0.9104,72428353,1696145.42,1.2762,128099051,8923764.42,2.2381,272238387,10592580.99,4.5542,297614435,11993104.17,5.1563,1731368017,36584577.64,27.5262,368723437,8073798.88,6.0747,122149165,8484135.91,9.1192,486693842,6813713.79,7.3238,111597577,7045098.56,7.5725,257853554,5959195.26,4.4837,832407714,17734223.68,13.3432,182827934,4009555.52,3.0168,6645416370
8/25/2025,284251733,6206140.96,4.6549,175885417,3977467.82,2.9833,54898453,1199229.3,0.8995,76747066,1720171.02,1.2902,138960131,9347874.24,2.3371,271378551,10286323.36,4.4087,311078338,12477776.19,5.348,1637335552,36257138.6,27.1948,374635017,8251118.58,6.1888,126156077,8451575.27,9.0559,479790604,6717068.46,7.1974,91744759,7049806.01,7.5539,266203186,5943277.62,4.4578,829467298,17832743.38,13.3755,191919110,4071621.54,3.0539,6666178313
8/26/2025,261402000,5904854.84,4.4897,180183731,3917334.16,2.9785,53854621,1186725.02,0.9023,79191776,1727453.1,1.3134,136054370,9065225.82,2.2975,279485578,10508000.76,4.5655,322292853,12081936.62,5.2493,1578501597,35623255.5,27.0856,346845994,8102260.56,6.1604,110068903,8437846.27,9.1651,484086994,6777217.92,7.3614,78784715,6975045.11,7.5762,268704304,5839941.06,4.4403,762918606,17618335.24,13.3958,173858030,3970327.18,3.0188,6576046019
8/27/2025,274265346,6046816.7,4.5348,170421813,3986760.14,2.9899,54532271,1217654.58,0.9132,75611329,1673669.88,1.2552,137709656,9014720.7,2.2535,266653490,10574083.24,4.5314,305222898,12224941.72,5.2389,1615117999,36507827.74,27.3789,344215338,8010360.6,6.0073,108694837,8256950,8.8461,500456422,7006389.91,7.5063,60961883,6966675.62,7.4638,264795042,6059621.64,4.5444,769174103,17963730.36,13.4718,189946833,4086191.54,3.0644,6667135969
8/28/2025,269299538,5958064.6,4.511,179798476,3955111.2,2.9945,56066999,1206975.02,0.9138,76331042,1695647.96,1.2838,139822983,9118932.06,2.3014,261342098,10521735.91,4.5521,325799202,12257205.07,5.303,1587116010,35201730.94,26.6519,353924934,8065441.48,6.1065,147318156,8303480.01,8.981,497508945,6965125.23,7.5335,115008596,7044008.73,7.6188,273803138,6046463.08,4.5779,819578170,17997810.28,13.6265,177234796,4020962.4,3.0443,6603977575
8/29/2025,268144467,6030461.78,4.532,188103836,4027601.7,3.0268,53274948,1219718.66,0.9166,79447524,1682356.56,1.2643,131923073,8794800.06,2.2032,264266525,10331172.88,4.4366,306176232,12353632.41,5.3051,1599624373,36829644.82,27.6782,349606257,8053504.16,6.0524,134930906,8314681.17,8.9266,497525066,6965350.92,7.478,97040344,6984043.71,7.4981,260151967,5972302.9,4.4883,778490922,17560570.94,13.1971,171749682,3987219.28,2.9965,6653177464
8/30/2025,267739053,6064675.64,4.5728,177749785,4041865.42,3.0476,50910654,1189396.92,0.8968,73054123,1664516.34,1.2551,136666966,9089348.22,2.2845,276939956,10423381.71,4.491,306081375,12122449.47,5.2231,1687376820,35722260.54,26.9348,356400502,7789751.74,5.8735,84780223,8381865.69,9.0285,510790686,7151069.6,7.7028,107140533,6975624.26,7.5138,264730679,5961995.68,4.4954,836945554,18150330.5,13.6855,184012372,3971808.74,2.9948,6631240072
8/31/2025,266922125,5927371.68,4.4734,178284729,3920521.26,2.9588,51188310,1171135.02,0.8838,73511505,1726188.1,1.3027,141979980,9052691.16,2.2773,275460561,10534844.78,4.5432,311099780,12157216.54,5.2428,1550400817,35170249,26.5428,355159441,7976217.3,6.0196,129372830,8538962.17,9.2061,503059095,7042827.33,7.5931,83544332,7207408.45,7.7706,272988320,6107747.94,4.6095,837469305,18095982.92,13.6569,176473066,3868202.92,2.9193,6625203455
9/1/2025,269554777,5919942.32,4.4558,175999705,3979982.88,2.9957,55942826,1222555.94,0.9202,79131124,1668472.74,1.2558,129460074,8697307.44,2.1821,267155167,10481614.71,4.5082,295367630,12126767.03,5.2158,1680070606,35779477.44,26.9305,367969935,8086868.06,6.0868,112472871,8414186.61,9.0474,509064083,7126897.16,7.6633,119391668,6916081.37,7.4366,267758595,6030043.2,4.5387,792175929,18215860.42,13.7107,188000274,4055376.48,3.0524,6642921086
9/2/2025,265109053,6172375.04,4.6881,183906664,4052753.4,3.0782,53464481,1190795.22,0.9044,80640305,1750428.94,1.3295,131822182,8987377.68,2.2754,272852949,10691350.67,4.6402,329677211,12183713.29,5.2879,1591602768,35114899.24,26.6705,357175614,7860302.96,5.9701,64611855,8106706.47,8.796,492980131,6901721.83,7.4886,82621477,6993371.1,7.588,278951071,5982400.06,4.5438,824721502,18127121.64,13.7679,173565030,3912335.42,2.9715,6583090580
9/3/2025,269171813,5906803.06,4.4612,181013536,4043423.52,3.0539,55306577,1189672.94,0.8985,76872001,1708059.3,1.29,132249689,9158753.34,2.3058,269592019,10336787.9,4.4612,318596254,12247714.33,5.2859,1673344531,35608333.54,26.8938,361170793,8062132.76,6.0891,134430985,8286862.29,8.9411,504787839,7067029.75,7.625,89014796,7092492.9,7.6525,275635296,5940727.74,4.4868,768570268,17986183.7,13.5844,178505981,3933433.2,2.9708,6620169079
9/4/2025,256535377,6009060.1,4.4764,175125951,4028284.86,3.0008,53478087,1186186.26,0.8836,78571095,1680821.72,1.2521,127539011,8909885.58,2.2124,275007306,10601720.89,4.5129,324414076,12476188.17,5.3108,1559143755,36527019.3,27.2102,350707289,8166575.36,6.0836,71203004,8299059.47,8.8318,510073679,7141031.51,7.5994,105810877,7076988.17,7.5313,257944836,5955970.24,4.4368,790622544,18455672.78,13.7483,178846348,3905953.08,2.9097,6712006904
9/5/2025,261994367,6040678.46,4.5648,171082212,4022498.06,3.0397,56437164,1192998.68,0.9015,77757165,1751474.38,1.3236,137439541,8835553.68,2.2256,254296589,10460464.67,4.517,323813122,12202453.48,5.2692,1630806709,35753610.86,27.0184,372115730,8013841.1,6.0559,100523064,8309174.01,8.9701,491179505,6876513.07,7.4235,106420379,6980804.84,7.5361,261737766,5942259.22,4.4905,791922866,18092916.42,13.6725,182812058,3958563.08,2.9914,6616534039
9/6/2025,291016425,6188687.92,4.6699,175714272,4060555.08,3.0641,56453474,1198187.2,0.9041,77083991,1719035.18,1.2972,132429041,8867073.54,2.2303,278313735,10484326.02,4.5208,321458607,12216839.74,5.2679,1655745756,34964149.4,26.3837,347352849,8013906.32,6.0472,104421614,8557564.95,9.225,507648447,7107078.26,7.6614,95182475,7043857.18,7.5932,259490674,6079661.88,4.5877,807629467,17873358.66,13.4871,182798417,4055549.9,3.0603,6626079614
9/7/2025,277577564,6028853.28,4.5624,187302505,3978638.94,3.0109,55000760,1175726.04,0.8897,78780961,1723484.64,1.3043,139297241,8984625.42,2.2664,269719086,10428825.58,4.5098,295447232,12138031.78,5.2489,1502953371,35131508.32,26.5862,347607413,7990903.58,6.0472,129558668,8349710.66,9.0268,501442996,7020201.94,7.5895,54478664,7120463.57,7.6978,278312422,6020478.12,4.5561,771432601,17993410.46,13.6167,177284616,4079674.42,3.0873,6607100441
9/8/2025,284864985,6040604.68,4.5724,185603789,3978963.16,3.0119,54687990,1189976,0.9007,80160914,1732586.32,1.3115,137010809,8916072,2.2497,254075659,10312618.16,4.4606,324733134,12083512.32,5.2266,1618242593,35790259.28,27.0913,374272886,7918588.7,5.9939,111716316,8440491.65,9.1271,484948288,6789276.03,7.3416,104969452,7101546.84,7.6793,272001346,5993383.5,4.5367,816530586,17900545.18,13.5498,166548758,3893160.7,2.9469,6605487913
9/9/2025,280449734,6150758.92,4.645,174335547,4051933.14,3.06,56959986,1224758.84,0.9249,79715009,1687901.54,1.2747,135364383,9088618.98,2.2879,274049306,10223293.75,4.4117,307890816,12141487.54,5.2395,1716716885,36173283.12,27.3177,350049299,8100017.06,6.1171,141443995,8344556.54,9.0025,483972946,6775621.24,7.3098,114805043,6927157.31,7.4733,281280968,5944828.78,4.4895,758526854,17800647.52,13.4429,171725382,3977117.06,3.0035,6620842683
9/10/2025,261237169,6069547.46,4.5621,170938946,3995377.72,3.0031,55079816,1223157.98,0.9194,75041467,1705378.82,1.2818,131077701,8763054.12,2.1956,259118070,10156701.98,4.3624,328599324,12218867.08,5.2481,1559707605,36120388.64,27.1496,369854853,8115656.78,6.1001,115606076,8263438.02,8.8731,495650725,6939110.15,7.451,107960427,6993832.96,7.5098,268603126,6168604.6,4.6366,815298515,18264264.08,13.7282,185657458,3963530.68,2.9792,6652104008
9/11/2025,278936647,6011082.4,4.5679,172874438,4034592.58,3.066,52114899,1208811.2,0.9186,79593874,1690130.14,1.2844,134586008,8746230.12,2.2155,286911279,10663578.7,4.6305,333921658,12588056.15,5.4662,1534933677,35353192.4,26.8654,347410352,8073720.18,6.1353,119024156,8321190.28,9.0334,497294525,6962123.35,7.558,109511266,6934859.97,7.5284,276625650,6005325.78,4.5635,801261991,17268351.16,13.1225,170633618,4006033.08,3.0442,6579677272
9/12/2025,273480600,5855946.6,4.4545,183944982,4026945.52,3.0632,54060300,1224350.22,0.9313,74332389,1703369.34,1.2957,132716606,9101333.52,2.3077,274723273,10469573.66,4.5509,303430838,12180506.35,5.2946,1514463333,34999241.14,26.6234,351347642,7961668.4,6.0563,92841872,8238044.49,8.9522,500267723,7003748.12,7.6109,93854218,6972783.16,7.5773,267280891,5910169.18,4.4958,832762616,18024241.5,13.7108,186672325,4042723.82,3.0752,6573022233
9/13/2025,286015335,6139830.68,4.5985,175726758,4016568.98,3.0082,54634841,1206352.58,0.9035,73236947,1675034.78,1.2545,136569968,9110338.62,2.2744,263149155,10624409.43,4.547,328836148,12153138.27,5.2012,1736847474,37064972.08,27.7601,366543326,7972843.44,5.9713,117567630,8230325.68,8.8059,498718244,6982055.42,7.4704,56507418,6850062.13,7.3291,279561342,5933662.9,4.4441,835116969,17872509,13.3857,185434061,4066876.1,3.0459,6675947383
9/14/2025,286383115,6095384.74,4.6098,179038344,4005974.68,3.0296,56325600,1193549.64,0.9027,79979457,1713386.38,1.2958,137416885,8968057.56,2.2608,272370814,10659652.89,4.6067,308507132,12016117.54,5.1929,1664565735,35689908.6,26.9915,343935446,7959226.2,6.0194,145949125,8369075.18,9.0419,491772973,6884821.62,7.4383,50301116,6932600.67,7.49,266164024,5999184.3,4.537,788413606,18037202.64,13.6411,176017524,3890937.12,2.9426,6611334315
9/15/2025,271394507,6157552.92,4.6103,180070995,4034821.06,3.021,53526661,1204193.04,0.9016,75469979,1705668.5,1.2771,131582293,9156275.82,2.2852,280407791,10466404.41,4.478,327064188,12510232.21,5.3524,1608136695,36411013.58,27.2619,356994018,7921790.04,5.9313,63469237,8350496.78,8.9318,507867200,7110140.8,7.6051,53189698,7023551.53,7.5125,260060835,5957392.02,4.4605,770244247,17789276.82,13.3193,176039009,4076606.46,3.0523,6678009159
9/16/2025,281253330,5964996.7,4.4819,191643790,4050580.06,3.0435,52152631,1215215.96,0.9131,79725643,1690522.4,1.2702,130443604,9122824.62,2.2849,265902232,10418457.95,4.4732,331872384,12407207.09,5.3271,1584422122,35764411,26.8723,349063035,8041259.3,6.042,84397253,8396803.83,9.013,507224394,7101141.52,7.6223,123564803,7025324.38,7.5409,268777906,6099953.74,4.5833,819410326,18117334.2,13.6128,183721659,3885903.04,2.9197,6654522735
9/17/2025,253268818,5909498.42,4.4341,187836987,4048261.94,3.0375,53038672,1215248.64,0.9118,71511645,1667319.32,1.251,134302229,9084716.04,2.2722,273499420,10423198.1,4.4691,317269803,12189411.71,5.2263,1635188325,35961801.96,26.9833,353447127,8114217.26,6.0884,75607381,8287099.48,8.883,526050356,7364704.98,7.8942,108774498,6949792.04,7.4495,280570372,6050600.8,4.54,845413702,18166751.98,13.6311,171313681,3903017.52,2.9286,6663722142
9/18/2025,259755054,5917386.8,4.4314,189820763,4028154.86,3.0166,51677855,1194458.04,0.8945,73604249,1634509.18,1.224,138940953,9156109.32,2.2856,277615996,10573947.9,4.5249,324668036,12427241.93,5.318,1589472069,36017614.28,26.9728,380129482,8177151.2,6.1237,90030148,8343053.64,8.9256,497636191,6966906.67,7.4534,125844931,7052656.73,7.5451,268233558,6134066.08,4.5937,844045846,18298102.52,13.703,174317259,3989712.4,2.9878,6676666231
9/19/2025,274360044,6009768.14,4.5494,178110813,3998585.34,3.027,55857299,1241921.32,0.9401,74042057,1700472.62,1.2873,137284851,8899292.82,2.2456,278094492,10531142.51,4.5555,325109720,12372736.78,5.3521,1549246768,35004219.38,26.4984,380574789,8019100.9,6.0705,113981795,8371019.01,9.0527,517670001,7247380.01,7.8376,51552617,6873597.72,7.4334,273530515,5943502.46,4.4993,809736286,17963757.12,13.5987,178180469,4032072.22,3.0523,6604959269
9/20/2025,280512648,5909674.5,4.4514,173081972,3963148.42,2.9852,52394333,1214230.1,0.9146,78854505,1707162.72,1.2859,140255592,8923362,2.2405,278008122,10580725.72,4.5542,308150751,12280671.41,5.2859,1652860568,36156432.72,27.2347,341181574,7974355.14,6.0067,130491710,8275623.8,8.9051,507974652,7111645.13,7.6526,74521371,7076776.52,7.6151,264693002,5920210.76,4.4594,828461577,17780815.92,13.3933,179198114,4002969.04,3.0152,6637930116
9/21/2025,286206642,6145583.48,4.6171,191082301,4149132.78,3.1172,52535268,1191030.9,0.8948,72894540,1706697.88,1.2822,132058701,9084878.4,2.2751,270123470,10680671.47,4.5853,315888341,12214704.11,5.2439,1590101026,36428489.74,27.3685,358358525,7816191.94,5.8723,145145333,8437110.46,9.0554,499578310,6994096.34,7.5066,80789712,7003359.54,7.5165,266445567,5891164.98,4.426,750896776,17654341.86,13.2636,179860644,3960358.54,2.9754,6655186857
9/22/2025,273894961,6226986.86,4.6844,189520675,4079606.56,3.069,53763195,1202263.36,0.9044,72644300,1647436.06,1.2393,129855694,9019962,2.2618,277729870,10290444.15,4.4236,310676803,12179052.2,5.2355,1580850762,36000575.62,27.0825,373543196,7971821.04,5.997,112155043,8407197.76,9.0351,501357121,7018999.69,7.5432,69787195,7039880.4,7.5657,275637376,6011757.04,4.5225,837922972,17933678.26,13.4911,183865933,3914401.14,2.9447,6646464454
9/23/2025,262515010,6176648,4.6419,178040377,4014204.38,3.0167,52236528,1173697.56,0.8821,72320245,1688392.12,1.2689,138055201,9060841.32,2.2698,255871352,10492812.54,4.506,316181547,12373135.5,5.3135,1693898781,36359579.34,27.3248,332317852,7738930.34,5.8159,136090090,8494699.16,9.1199,491731313,6884238.38,7.3909,66557509,6835385.55,7.3384,280228050,6120648.94,4.5998,853320522,18097018.4,13.6002,172741518,3873896.64,2.9113,6653214973
9/24/2025,258305228,5918904.28,4.4515,169467302,3950105.58,2.9708,53551266,1204112.28,0.9056,72210334,1662240.68,1.2501,130506987,8914367.88,2.2348,257774006,10348120.72,4.4472,317026990,12059857.67,5.1829,1679414777,36221962.66,27.2418,352930604,7938304.06,5.9702,138734655,8422154.43,9.0488,503775663,7052859.28,7.5776,54814044,6901012.24,7.4145,257366637,6014647.42,4.5235,843356684,18359608.62,13.8079,172249205,3952754,2.9728,6648220299
9/25/2025,280805642,5961314.56,4.4869,169576837,3905263.42,2.9394,54469830,1201086.48,0.904,78698606,1712789.82,1.2892,129547224,8980662.66,2.2531,269514956,10509693.15,4.5202,309337618,12080088.27,5.1956,1624266140,35771892.92,26.9243,382573581,8117266.96,6.1096,141951838,8395224.38,9.0269,504592386,7064293.4,7.5958,59769435,7116480.27,7.6519,267754183,5958584.9,4.4848,857452532,18085270.84,13.6122,186699491,3994076.26,3.0062,6643048634
9/26/2025,273677958,6123535.16,4.657,172021465,3980625.42,3.0273,54778722,1219124.24,0.9272,77850702,1699240.38,1.2923,134937705,9040941.3,2.2919,273022638,10439323.06,4.5367,323847436,12294406.81,5.3429,1637640745,35053398.64,26.6585,369232496,7885753.4,5.9972,96989160,8287519.31,9.0039,498395875,6977542.25,7.5807,103572747,6894780.73,7.4908,253291074,5957964.22,4.5311,821946325,18039082.72,13.7189,178506886,3870346.58,2.9434,6574516910
9/27/2025,270227175,6152043.06,4.6233,188882505,3982165.48,2.9926,55912314,1192664.1,0.8963,77887316,1735182.78,1.304,140645877,9075183,2.2734,258265241,10347417.26,4.4435,303773780,12112973.43,5.2017,1550049643,36023570.98,27.0719,369092550,8069900.68,6.0646,81378628,8346550.49,8.9607,501026515,7014371.21,7.5305,99419678,7088716.39,7.6103,257712109,6002853.12,4.5112,823410566,18100372.3,13.6025,171745141,3876882.28,2.9135,6653305815
9/28/2025,274604438,5857992.38,4.39,171621142,3911539.72,2.9313,52289887,1164462.92,0.8727,72140850,1672766.36,1.2536,129605197,9122699.16,2.2789,281674834,10528324.49,4.5086,301956891,12230836.87,5.2376,1690881299,36542370.22,27.3851,359770529,7790670.3,5.8384,124329707,8448598.72,9.0449,486144719,6806026.07,7.2864,73760240,7203147.32,7.7115,256444652,6021198.32,4.5123,818675655,18268415.64,13.6905,185139977,4080971.26,3.0583,6671952674
9/29/2025,251783123,5862331.7,4.4124,174635208,3937138.48,2.9633,53038008,1216709.44,0.9158,77705385,1658151.84,1.248,134870014,9181010.58,2.3034,266702955,10463147.1,4.5001,333128504,12634654.59,5.4341,1701868196,36296750.26,27.3192,346959084,7894238.76,5.9417,110223746,8239325.92,8.8592,493794249,6913119.49,7.4332,109725979,6918147.21,7.4386,286599591,6172232.04,4.6456,820417929,18065911.4,13.5975,172629661,3969929.18,2.988,6643094590
9/30/2025,267480982,6019789.1,4.4709,187456515,4034242.96,2.9962,54235128,1202113.8,0.8928,77416022,1698911.54,1.2618,140311577,9224960.1,2.2838,261201202,10309353.53,4.3752,312437781,12349142.12,5.2409,1592394504,36991865.52,27.4736,387487111,8255311.88,6.1312,91469729,8262067.84,8.766,513196434,7184750.08,7.6229,102860277,6986730.28,7.4128,283482510,6014185.6,4.4667,824459925,18191595.68,13.5108,193257977,4166604.98,3.0945,6732262278
